panel,umap1,umap2,cluster,label,cohort,cell_type,n_cells,n_cluster,n_type,expected,ratio_obs_over_exp,log2_enrichment,hypergeom_p,note,is_cand,setting,n_patients,ARI,AMI,NMI,purity_weighted,purity_balanced,ARI_boot_lo,ARI_boot_hi,AMI_boot_lo,AMI_boot_hi,NMI_boot_lo,NMI_boot_hi,purity_weighted_boot_lo,purity_weighted_boot_hi,purity_balanced_boot_lo,purity_balanced_boot_hi,bootstrap,patient_id,n_cand,n_oth,med_cand,med_oth,diff,arm,Ki67,CD31
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0993909965392109,1.40759982428387
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0905142461976658,1.94651583400012
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,1.09935855043371,0.746014728422406
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0766902835030441,1.72002308693487
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.106072511161244,1.88718159726051
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.545449082953682,0.812629048773303
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0181808165777421,1.75061274162318
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0440908940982816,1.08666247214693
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.86162594659348
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.200843978851096,1.63545222489806
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0212749907754178,1.48077648464798
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0768201061156469,1.39328733534106
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.191835351344304,2.57875291223797
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.20855583426976,1.34852536657196
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.181213084325741,1.85760714187435
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.102871909867337,1.28866323029332
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.108301741620776,1.86792405746241
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.177689463978946,2.65327940506618
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0586813376195774,1.49345035769651
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0920385171272122,1.5504192993072
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.039989341006027,1.20384033863849
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.599464859535045,1.63665430916437
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.84620203550819,1.77941167050443
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0777543001531806,0.857268882145667
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0855055199941712,2.36160754758183
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.10715875885751,1.29816293854875
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.213506949370512,1.80674697746203
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.201951215667754,1.9564343723534
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.160523839208588,1.3775220052586
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0831027249500435,1.23173616555499
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0895821151423579,2.60325934349391
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.45288438012386,1.13792018493009
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0521392261644816,1.58329723071827
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.03393629526484
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.162817271961993,2.15070469598538
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.487726998787853
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.179979168418804,1.06638766507524
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.110883748301285,1.84551403536304
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.25899910865835
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.102871904079441,1.36924566405455
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0459321784516105,2.2553640788503
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0392056417859264,2.48043885738764
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.197406780153884,1.07300833552488
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0828269937238656,1.97630844024132
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.6370067318553
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.06831163522142
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0489372165926556,1.7230571845388
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.110715165482084,1.53784886796546
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0905369155234466,0.659437023798393
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0956089456649602,1.31288284815356
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0508686514690087,2.17212826402315
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.188713204305244,2.37398485618009
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.209856682619356,1.22458975885356
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0855116915489867,2.15980000573692
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.2288604368714
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0555270172137241,1.11757226989682
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.220464584523088,1.50661991578565
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0793061684932814,2.21545675216612
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.130785767422836,1.36829999563104
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0333271635782072,1.5300326764112
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.1681427216324,1.89121156660303
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.871669511062073,0.82287476821782
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0792287759474526,1.71324118310123
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.416331167068049,1.40048481416468
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0144922463283635,1.08221287088996
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0584908202502131,1.40817605762823
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.53238302244726
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.176074966693652,1.44890756997006
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.97108907920952
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.136294510562152,2.24567271165879
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.22966698511693
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.205713151004919,1.27886246800664
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.186957914578008,1.2952049761635
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0820348459015145,0.636985735475507
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.203376697957887,1.24151045167833
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.291954352817771,0.858015931236637
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.635387027938536
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0605690198324009,0.705624016890975
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0586887543699596,1.25754483634819
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0277742067724867,0.744102016749824
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.126963387872403,1.89609979179783
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.08133655976819
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0573672447253247,2.74925718257894
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0637518029528792,0.470661679815052
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.309036963425508,1.07138718033824
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.147052154796241,1.67048493805087
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,candidate_cluster,0.0907843351885222,1.77429236086998
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0474800434139287,2.01226969348703
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.62995359578614
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.112695115119701,2.09967588264316
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.10878584320481,1.40979508249453
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.5321731791375
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.593439749790734
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0671466160838556,2.12697917465394
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0992855006937303,0.469110473122412
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0818347726499222,1.5322290281216
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.59475411950227
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.067463661987549,2.02976303344762
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.201955425476336,0.982316569117024
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.130250580837677,2.49497804443949
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.953343280905284
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.138488220100813,1.83985079271356
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0783171969178519,1.27692729458849
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.113171590607197,1.6865408260623
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.287573767862795,1.92589975408161
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.181554646263704,1.60422248917383
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0800854874246263,1.7880368181375
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0512546560009503,1.70472727450832
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.135270389160469,1.39686430395811
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.16390962514766
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0482585606630376,1.32343692138343
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0305931974144344,1.55156166569518
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0892471069019071,1.25434835876769
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0357066977461749,1.6492758087699
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.165200527990047,0.935006578466336
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0222757756509457,1.81521034670339
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0865271696749943,1.93296649555625
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0661096082737175,1.02149773593764
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0891160173817556,1.00507886336139
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.502852284787413
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0698110134701837,2.02520202710656
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.104721393856864,2.50752960276964
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.29392653957286
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.177745113235866,0.883392617480336
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.57654103526942
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0196065869248012,1.13760568973382
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.078623906564405,1.74225486222385
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0277111954414181,1.09011002510726
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.174526158957291,1.23012493082188
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0641224471987813,1.13490509188776
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0746643861394165,0.737270796905236
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0285675427295181,1.23903063644572
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.242056833707001,1.08363382935163
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0661096082737175,0.844550624609455
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0971956677871035,0.806702562069521
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.38817797783595
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.088335139022542,1.96141548701294
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.00467170997893
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0768474171886719,1.70762761720884
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0526073102125164,1.60158462106762
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0783290907080916,0.987973801916011
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.335108693549038,0.835650334743581
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0310691061995402,0.600916772507988
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0473452607505911,1.52048382686261
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.103821026509507,0.77374207803409
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0476010693415577,1.82932914139692
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0232537182120159,1.38172400877233
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0900760152127766,0.294343244410382
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0256382168044591,1.49647441277475
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0840401480077211,0.428066987274741
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0923593284968713,1.54464987494083
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0730357475085524,1.893939247136
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.46186035354361
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0998340788992076,1.56030025069843
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0287224526809424,0.997671578862618
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0196065869248012,0.900186391755558
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0588473330353509,1.08357147460228
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.123048049990331,2.66891031715796
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.24297076322534
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0429444437481022,1.02554786682131
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0812684942650752,1.08206541199143
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.142141753373839,0.444469262576635
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0416546197487897,2.73739365738938
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.151186401968789,1.66821620171151
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0454389075978311,0.778716276526504
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.105809376122105,1.52919376242638
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0222203936390616,1.55709007420551
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.129169182126985,1.72835361918251
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.30800226565361
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.131932470755479,1.4943816461543
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.38002225069528
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.58459731509758
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0936132112211289,1.66686208863965
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.39899821688305
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.114465747579182,0.910906410517668
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.039989341006027,0.947395312991069
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0566763137440158,2.6813675114895
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0907843351885222,0.683762429302588
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.11643416145109
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.086406438509152,1.11494053920116
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0868473069132415,1.73010502821453
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,0.717798397123175
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0644714564094923,1.00678992583263
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.2161722513057
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.80805488994323
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0950947067964016,2.41565732410537
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.133470437089095,1.10063230219308
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0172001726048768,2.42300235229834
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.131652169624596,1.43274819193918
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0476010693415577,0.864428938972232
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0516027708708892,1.81820119560563
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0483272470121632,1.80934007231484
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0526073102125164,1.16723185138069
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.50527217808379
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,2.22490865511727
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.364734544722028,1.37259396096964
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0,1.31107500898305
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0666173824555529,0.766888759503568
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC05,,,,,,other_clusters,0.0709559484128617,2.73973612626242
