umap1,umap2,cluster,label
2.0616398,9.236018,3,Fibroblasts
5.2706017,7.4055867,11,Vessel
-0.50102556,9.517088,15,Vessel
1.1287206,5.465739,14,Myeloid
1.3478372,7.4745865,14,Myeloid
8.028321,8.750364,19,Tumor
2.4128115,9.9452095,4,Fibroblasts
9.088305,5.9342904,1,Tumor
-1.0502057,7.8188276,12,Vessel
3.3434546,5.2417493,18,CD4 T cells
1.4289769,7.836657,3,other
2.8904023,6.194638,13,Vessel
8.036006,6.218188,1,Tumor
-1.7268271,7.6715717,12,Vessel
-1.8464496,7.1115036,2,Vessel
8.76975,6.6679955,1,Tumor
2.7110903,4.3638725,7,CD4 T cells
0.9250762,4.8339996,0,Vessel
-1.2346328,7.9521537,12,Vessel
7.232549,7.9844284,1,Tumor
2.7582664,8.966121,4,Myeloid
4.3788066,5.5280786,18,CD4 T cells
1.3330247,6.415773,14,Myeloid
-0.94292706,7.269794,2,Vessel
7.964802,8.249667,19,Tumor
-0.8515713,9.433779,12,Vessel
8.631508,7.6789,19,Tumor
0.9510177,9.265289,6,other
2.804996,6.176829,13,CD4 T cells
6.369295,8.417869,15,Tumor
-2.2009761,7.3286414,2,Vessel
8.400202,8.435237,19,Tumor
5.1561193,11.57303,8,other
3.2666495,8.846595,6,CD8 T cells
3.3334298,9.979999,4,Fibroblasts
7.686912,8.841765,19,Tumor
8.942504,6.692412,10,Tumor
7.6241465,9.546774,19,Tumor
3.3555024,9.034711,6,Vessel
3.7296402,6.7776446,16,Fibroblasts
3.5905566,9.417498,6,Fibroblasts
-1.9278723,7.142864,2,Vessel
2.5171711,3.7657957,7,CD8 T cells
2.5690293,6.949329,6,Fibroblasts
1.1691415,6.949968,3,CD4 T cells
-1.4886583,8.4023905,12,Vessel
3.5368397,4.630769,7,Myeloid
2.1286,8.206852,8,Vessel
6.975613,5.090382,18,CD8 T cells
4.312535,10.927744,4,Fibroblasts
3.8250587,4.122423,7,Myeloid
2.4327314,2.809892,17,CD8 T cells
8.473388,6.442901,1,Tumor
2.5958643,8.649155,6,other
3.1247966,5.6547365,13,CD8 T cells
3.0330627,4.467111,7,Vessel
3.4145513,8.748129,16,Fibroblasts
1.374157,2.696063,0,Myeloid
5.10357,7.4360733,11,Vessel
9.152023,5.599031,1,Tumor
6.36053,5.999087,5,Tumor
3.168146,8.339381,6,Fibroblasts
8.161427,7.6657753,19,Tumor
2.661428,2.3033612,17,CD4 T cells
2.7972474,5.1073093,13,CD4 T cells
7.8399644,8.733014,19,Tumor
6.363129,8.665987,15,Tumor
3.2553165,2.9105277,7,B cells
-1.9409026,7.940379,12,Vessel
2.271221,3.2203863,17,CD4 T cells
1.4760668,7.3161807,13,Vessel
1.6757622,7.8257885,6,CD4 T cells
3.5615888,4.338817,7,CD4 T cells
9.033809,6.4213405,10,Tumor
2.98018,7.444783,13,Fibroblasts
1.7479655,4.2421184,9,Myeloid
2.7915218,9.881287,4,Vessel
6.662264,5.733529,9,Myeloid
9.490926,5.5702662,10,Tumor
4.5165653,6.358809,16,CD8 T cells
0.3420398,6.326594,14,Myeloid
-0.63755774,7.287395,2,Vessel
1.0689535,2.4999096,9,Myeloid
7.888961,8.650298,11,Tumor
-0.5881886,8.873058,12,Vessel
5.9513545,7.7484765,1,Tumor
4.0085087,10.050496,15,Fibroblasts
9.439987,8.102622,11,Tumor
7.005804,9.443651,19,Tumor
9.711259,7.0201907,10,Tumor
-0.40202373,8.362423,12,Vessel
2.6762733,2.6127431,0,B cells
2.2560203,5.4367743,7,CD8 T cells
9.300296,6.18316,1,Tumor
2.7421353,5.784094,13,Myeloid
6.385129,6.6920824,13,Tumor
2.4964838,3.7659116,0,Vessel
2.8602037,4.2319613,7,B cells
7.3060527,8.772744,19,Tumor
9.092503,7.106691,10,Tumor
-1.766356,7.2963886,2,Vessel
-0.8903145,6.5606995,2,Vessel
4.412619,10.045088,15,Vessel
4.516911,6.417785,16,Fibroblasts
7.5452805,9.008406,19,Tumor
-0.6836358,4.407135,5,Vessel
8.55796,6.664786,1,Tumor
8.188707,8.787831,11,Tumor
2.3901503,8.5732,16,other
1.26517,5.211348,13,B cells
7.0834727,8.215121,19,Tumor
3.5954318,9.28369,4,other
1.1644878,9.731544,3,Vessel
1.9806336,8.873033,6,Fibroblasts
2.113539,6.525238,3,Myeloid
2.9234378,6.0835466,13,Myeloid
8.059343,6.4296827,1,Tumor
5.868293,8.271063,15,Tumor
7.748713,9.514286,19,Tumor
2.6620047,10.357444,4,other
8.279598,8.168168,19,Tumor
5.193694,9.298097,15,Vessel
-0.49210864,7.292811,2,Vessel
0.98484886,7.205521,11,Vessel
4.505477,6.5405974,16,Tumor
2.0932844,8.587017,6,Vessel
-1.1140217,7.256673,2,Vessel
4.856703,8.077333,6,Vessel
3.6608865,2.0835369,17,CD8 T cells
7.6139708,7.1933265,1,Tumor
10.394866,5.9253,10,Tumor
1.9677413,5.7473054,13,Myeloid
10.252753,6.353025,10,Tumor
7.7590594,7.6368966,11,CD8 T cells
1.6589336,3.2968302,17,Myeloid
1.9988389,1.9898565,17,CD8 T cells
5.647793,11.251135,14,Myeloid
3.2852097,8.786316,6,Fibroblasts
7.79097,9.278362,19,Tumor
1.5379015,9.174077,6,Fibroblasts
1.629861,6.580799,13,Vessel
1.8330668,10.201454,3,Fibroblasts
6.5695095,7.7091064,1,Tumor
3.767712,4.7091365,7,CD8 T cells
0.93341273,5.5137014,0,Vessel
0.9321672,5.0466914,0,Vessel
9.254845,5.9964094,10,Tumor
4.2168484,10.974449,3,Tumor
6.909543,5.707699,11,CD8 T cells
6.6078477,7.372392,1,Tumor
6.8706346,10.313676,11,Tumor
2.889536,2.5838335,17,CD4 T cells
2.0585763,9.49439,4,Fibroblasts
2.7859635,1.5982469,17,B cells
3.8918018,5.111239,7,CD4 T cells
2.0598426,8.4126835,3,Vessel
2.6760168,7.1588035,13,other
8.351566,5.223617,10,CD8 T cells
2.118047,6.3465843,13,Fibroblasts
5.4910607,11.008647,8,CD4 T cells
0.92490506,5.4151974,13,CD4 T cells
1.6697272,1.8000805,17,CD4 T cells
1.077511,4.3968163,0,Vessel
2.6725147,1.4748021,17,B cells
6.636984,7.797498,19,Tumor
7.7550707,7.4973674,1,Tumor
9.422527,5.8298097,10,Tumor
0.9790294,7.1105757,19,Vessel
2.3502126,2.0144868,17,CD4 T cells
8.600074,8.335515,19,Tumor
8.065464,8.547149,19,Tumor
1.3926269,9.1279545,3,Vessel
8.162467,8.597024,19,Tumor
1.0755517,4.4191766,9,Myeloid
2.4394774,5.1438727,13,CD8 T cells
7.675262,6.843211,1,Tumor
3.3586695,6.1423993,13,CD4 T cells
-0.512614,8.823206,12,Vessel
2.4345584,7.3902974,13,CD4 T cells
3.7052045,9.374271,6,Fibroblasts
6.43507,9.7105465,15,Tumor
2.3682878,4.513846,9,Vessel
0.71943563,5.4452744,13,Vessel
7.253973,9.45314,19,Tumor
6.985472,8.86228,19,Tumor
2.9730716,8.630677,6,Myeloid
1.8969082,2.0164557,0,B cells
-1.4440329,7.9949555,12,Vessel
5.072286,8.884159,15,CD4 T cells
6.3558145,9.497335,15,Tumor
6.730123,7.96627,14,Tumor
8.852125,7.4513817,11,Tumor
5.471156,8.786242,15,Tumor
6.5254593,9.3027525,15,Tumor
2.4943066,3.8215613,7,CD4 T cells
6.940593,8.543498,19,Tumor
8.436524,8.418142,19,Tumor
-1.1811533,8.054201,12,Vessel
-0.7567729,6.582048,2,Vessel
2.5556371,11.123099,4,Fibroblasts
9.115227,8.204774,11,Tumor
1.973162,4.678963,9,CD8 T cells
1.3665204,7.6276307,11,Vessel
6.7022038,5.3345356,7,Tumor
10.469922,5.7635503,10,Tumor
3.8236196,9.600891,6,Fibroblasts
2.8728964,9.897215,4,Fibroblasts
7.660781,9.354931,19,Tumor
10.474964,6.05778,10,Tumor
1.6258335,4.811516,14,CD4 T cells
7.8204765,7.858909,1,Tumor
8.997506,7.4860344,19,Tumor
7.6993256,6.387789,1,Tumor
4.3070116,8.598943,15,Vessel
8.10907,4.761963,10,Tumor
2.732599,8.097797,3,CD4 T cells
3.3322644,9.699423,4,Vessel
1.6758273,9.719793,3,Fibroblasts
-1.1814439,6.3947144,2,Vessel
1.5057523,3.4634495,0,Vessel
1.418672,6.0759068,13,CD4 T cells
3.678739,9.773699,15,Tumor
2.3942568,6.744369,13,CD4 T cells
3.8029184,3.3963945,7,CD4 T cells
1.3305453,7.256389,13,Vessel
3.1828423,9.584294,4,Fibroblasts
9.025993,5.1677527,10,Tumor
8.0984955,9.090617,19,Tumor
0.5933892,6.6998754,13,Myeloid
2.8576047,10.459033,4,Vessel
5.7496305,6.977475,15,Tumor
0.07812447,6.45751,14,Myeloid
2.1097815,6.34365,13,CD4 T cells
-1.0977439,5.9155827,2,Vessel
-1.375436,8.381908,12,Vessel
3.919269,8.631372,16,Fibroblasts
1.12765,1.999193,9,Myeloid
4.579334,6.194363,16,CD4 T cells
6.8837147,5.6935863,9,Tumor
3.2304735,4.6752815,9,CD4 T cells
6.3752685,8.0344095,1,Tumor
7.208682,4.8390408,10,CD8 T cells
1.5195103,5.763837,2,CD8 T cells
1.5436461,4.103236,9,Myeloid
2.4522111,2.088895,17,CD8 T cells
1.0858063,8.963875,6,Vessel
2.6400356,9.630091,4,Fibroblasts
7.2925806,8.382109,19,Tumor
2.2873802,3.4170873,0,CD4 T cells
8.553182,8.568889,11,Tumor
2.6622767,4.1201696,7,CD8 T cells
2.7130744,6.7372317,13,Myeloid
7.45754,8.930851,11,Tumor
7.96107,8.472879,11,Tumor
1.0110794,3.8184881,0,Vessel
-2.0494726,7.525148,12,Vessel
7.2106276,10.041834,19,Tumor
6.2244983,8.168936,15,Tumor
6.300611,9.3321705,15,Tumor
2.740569,3.2484877,7,CD4 T cells
5.1528096,9.974455,15,other
5.9383726,8.970367,15,Tumor
0.92788947,8.219734,3,Myeloid
2.567023,1.9197612,17,CD4 T cells
7.662241,7.920877,19,Tumor
2.2844226,8.009075,3,Myeloid
2.9563832,1.7722399,17,CD4 T cells
5.8027835,10.518007,8,Tumor
-0.9633071,6.347309,2,Vessel
1.5631422,6.2141275,13,Vessel
0.27222526,8.849012,3,Fibroblasts
6.5930934,10.877487,18,CD8 T cells
7.1940103,10.505206,19,Tumor
3.4521592,7.285729,16,CD4 T cells
2.6550705,7.758768,6,other
-0.98372644,8.280196,12,Vessel
8.068035,4.91803,10,Tumor
6.675543,8.047393,11,Tumor
1.8755995,8.6165905,8,Fibroblasts
4.311859,8.86195,15,other
3.335398,10.099222,4,Fibroblasts
-0.10444793,9.628128,4,Vessel
2.1313722,3.3525913,9,CD8 T cells
2.3372428,7.792235,6,Myeloid
2.4010756,5.749953,13,CD8 T cells
3.2425354,9.660829,6,Fibroblasts
2.3433785,3.038926,0,CD8 T cells
2.6385083,7.1536365,16,CD4 T cells
2.7293937,6.7515635,13,Myeloid
3.331779,8.78007,6,other
7.7725134,4.5548615,17,Tumor
3.9704912,9.14131,15,Tumor
3.2073934,6.605075,13,B cells
1.5587349,6.857135,13,Myeloid
2.367041,3.170875,17,CD4 T cells
2.7290277,10.03669,4,Vessel
3.724636,10.080606,15,Vessel
7.760281,6.095347,1,Tumor
-0.15064247,7.2534175,2,Fibroblasts
-0.5146236,7.99844,12,Vessel
0.14353131,5.7931986,2,Vessel
0.8019396,8.02842,3,Vessel
-1.3303585,5.4896975,2,Vessel
1.4622676,6.8604255,13,Vessel
0.8516299,4.5061326,0,Vessel
-2.0286489,8.016657,12,Vessel
0.9379946,6.598734,0,Vessel
6.091505,7.2660885,13,CD8 T cells
0.23363422,4.0008287,5,Myeloid
7.846165,9.004283,19,Tumor
-0.9346233,4.0693836,5,Myeloid
4.4553456,4.5203295,7,CD8 T cells
4.312322,9.551154,6,other
2.8460143,5.0732474,13,CD8 T cells
6.5289397,5.177853,0,CD8 T cells
8.6368265,7.2747865,11,Tumor
-0.2954401,7.7168884,2,CD8 T cells
6.6598196,9.201687,15,Tumor
5.767762,9.754763,15,Tumor
2.3554337,8.739197,6,other
6.9412093,7.799974,1,Tumor
3.6008499,8.003414,16,other
3.228314,4.624321,7,CD8 T cells
-1.080874,6.725576,2,CD4 T cells
4.368732,4.850283,7,CD8 T cells
-0.7706234,8.662272,12,Vessel
1.9452842,9.7420635,3,Fibroblasts
-1.131863,4.0874248,5,Myeloid
2.9777758,5.4667625,7,CD4 T cells
1.6794093,4.430528,9,Vessel
3.4162843,10.367327,4,other
0.84091836,3.5405655,0,Myeloid
4.3710785,6.4097285,16,CD4 T cells
0.6051055,3.0058184,0,Vessel
9.454455,5.45184,10,Tumor
3.225141,4.0285234,9,CD4 T cells
7.3552,7.812035,11,Tumor
6.913724,7.1772676,11,Tumor
-0.011405939,3.6445954,9,Myeloid
2.2990358,10.221015,3,other
10.193045,6.5977435,10,Tumor
2.701044,4.2960987,9,CD4 T cells
3.1348653,6.6259513,13,Vessel
9.774126,7.139125,10,Tumor
6.792013,4.7906346,17,Tumor
3.670871,6.7115836,18,CD8 T cells
6.5724497,8.180877,15,Tumor
5.3400464,10.513151,18,Myeloid
2.3308616,8.978058,6,other
-0.2110423,8.707345,12,Fibroblasts
2.164171,9.963793,4,Vessel
4.0688705,7.619938,6,other
5.6322026,6.290635,0,Myeloid
2.6402893,3.1506996,17,CD8 T cells
2.9585118,6.3748007,16,Vessel
0.06700506,8.239827,12,Vessel
4.423275,5.398838,7,CD4 T cells
4.205124,6.2016673,16,other
6.7747264,9.755868,19,Tumor
6.1185527,8.02187,15,Tumor
4.139875,6.139832,16,Fibroblasts
8.852607,7.1103983,10,Tumor
3.022804,2.749995,17,CD4 T cells
1.3813182,8.9257965,3,Myeloid
9.857937,5.3168173,10,Tumor
1.8103067,6.440813,13,CD4 T cells
1.5379409,2.3080425,17,B cells
0.9406609,7.812515,6,Vessel
4.6021533,6.125989,16,CD8 T cells
1.2034489,3.0184524,9,Myeloid
8.520664,6.991294,1,Tumor
3.2062168,8.952715,6,Vessel
8.740669,8.169725,19,Tumor
1.1136141,7.5887675,16,Myeloid
2.0974221,2.6840081,17,CD4 T cells
2.2462153,6.288244,13,Vessel
7.6727843,6.666389,1,Tumor
2.1233094,3.7434714,9,CD4 T cells
0.98922426,5.7975535,11,Vessel
9.497578,4.9560018,10,Tumor
2.535082,3.6717029,7,CD4 T cells
9.309086,8.217149,11,Tumor
2.6746607,1.8463658,17,B cells
4.187284,8.17603,6,other
2.3028495,11.173321,4,other
5.1819086,9.951193,15,Fibroblasts
1.8315958,4.8960023,9,CD4 T cells
7.448265,8.706224,19,Tumor
7.5574293,8.607291,19,Tumor
6.981527,5.2925224,7,Tumor
-0.44032845,9.09132,12,Vessel
-1.2740862,7.961138,12,Vessel
7.8350735,9.034399,19,Tumor
7.4226174,9.235129,15,Tumor
2.4991274,4.392419,0,B cells
6.2948833,9.9140415,15,Tumor
6.5613647,9.248576,15,Vessel
5.311629,10.170399,18,CD8 T cells
3.4944003,3.6170475,7,CD8 T cells
10.0769825,6.3392873,10,Tumor
3.5470343,3.5338147,7,CD8 T cells
8.794735,5.0896397,10,Tumor
4.0121737,6.809173,16,CD8 T cells
4.5161905,8.667421,6,Tumor
5.234016,7.103111,11,Vessel
10.400624,6.4296794,10,Tumor
2.842722,7.353831,6,Fibroblasts
2.1656852,3.991697,9,Myeloid
9.134069,6.6251655,1,Tumor
2.7821634,8.569005,6,Fibroblasts
2.5031228,7.8991113,3,Tumor
6.077786,9.498156,15,Vessel
6.190316,8.291203,15,Tumor
2.9131482,7.275027,16,other
1.5860353,2.1739275,17,B cells
0.18135539,9.365146,3,Fibroblasts
3.0770626,3.219514,17,CD8 T cells
-1.0658635,7.411677,2,Vessel
4.638869,9.562547,15,Tumor
2.7991114,9.699454,3,Tumor
5.705001,11.0637865,18,B cells
8.317148,8.541696,19,Tumor
-1.2824224,6.3910346,2,Vessel
8.992972,4.888471,10,Tumor
2.9069328,1.5909442,17,B cells
8.025983,4.603987,17,Tumor
3.1498916,4.2778406,7,CD8 T cells
2.8901262,5.7546926,13,CD8 T cells
5.785745,8.897754,15,Tumor
0.34029028,5.381019,14,Myeloid
1.2923678,4.2412233,0,Vessel
-1.5371048,8.512632,12,Vessel
5.7497373,9.620535,15,Vessel
10.764927,6.092189,10,Tumor
1.6492816,6.6932626,13,Vessel
7.055244,9.449791,19,Tumor
0.71177804,9.03817,6,Vessel
4.4100394,4.8150983,7,CD8 T cells
6.4476557,9.722431,15,Tumor
2.2751927,6.3929334,13,Myeloid
1.9978932,4.0738726,0,CD4 T cells
7.9054604,9.722103,11,Tumor
1.8489448,9.879828,3,Fibroblasts
3.117045,10.357998,4,Fibroblasts
4.2579885,10.129561,8,Fibroblasts
2.3990614,8.444406,6,other
9.485479,6.2771707,10,Tumor
2.762876,10.295269,4,Fibroblasts
0.5195064,5.726387,1,Fibroblasts
1.0010111,6.906684,3,Vessel
5.782173,11.218535,18,Tumor
9.552133,5.176196,10,Tumor
7.828023,6.5114913,11,Tumor
5.8367634,5.905116,14,Tumor
1.7481127,8.554271,6,other
2.496113,9.165572,3,Fibroblasts
1.5161356,10.075558,3,other
3.4692004,5.409341,13,CD8 T cells
10.468346,5.8381777,10,Tumor
5.305932,9.618117,19,Fibroblasts
8.194161,6.0162897,10,Tumor
2.1691644,1.523604,17,CD8 T cells
7.265926,8.946466,19,Tumor
0.90007555,4.767813,0,Vessel
2.536112,7.322352,6,Vessel
2.3377078,7.0337687,13,Myeloid
2.517354,7.135059,13,Tumor
5.755314,11.203666,8,Tumor
1.7196128,8.975186,3,Vessel
10.02696,6.618048,10,Tumor
2.3701296,4.709224,0,B cells
2.102691,7.0659842,13,Myeloid
2.6372974,6.815896,13,other
5.1042824,10.577512,8,B cells
0.60657394,3.9935641,2,Myeloid
1.152362,5.8565087,0,CD4 T cells
10.007831,7.6544366,10,Tumor
9.53458,7.734365,11,Tumor
10.022252,6.1343794,10,Tumor
1.2193924,8.029621,6,Vessel
0.6416196,6.7949495,18,CD8 T cells
7.9965606,9.102176,19,Tumor
1.8161782,7.3731995,6,Vessel
6.2790303,6.6301384,11,Tumor
2.0447075,2.9179764,0,CD4 T cells
-1.44642,4.9932256,5,Myeloid
2.901292,6.5535574,16,CD4 T cells
3.3797612,7.9282174,13,other
7.782508,9.015932,19,Tumor
8.455699,6.2352414,10,Tumor
1.0928504,5.159226,0,Vessel
2.8220508,1.5176377,17,CD8 T cells
2.9855983,5.8692617,13,Myeloid
7.334849,8.954025,11,Tumor
1.0692691,2.8541894,9,Myeloid
2.019751,7.2287917,6,other
7.25147,8.493232,19,Tumor
9.170588,6.3358297,1,Tumor
3.080749,4.336254,7,CD4 T cells
2.4901152,3.814505,0,CD4 T cells
3.4015365,7.0214367,16,Fibroblasts
4.931895,10.856703,8,other
3.3598292,8.568557,6,other
8.601381,8.528689,19,Tumor
7.82179,8.571264,11,Tumor
8.06865,7.8094215,1,Tumor
5.1849113,7.532357,19,Vessel
-0.42687893,7.3628407,2,Fibroblasts
2.9814446,10.3935375,4,Fibroblasts
3.2373884,1.4832706,17,CD8 T cells
4.695797,5.3767715,18,CD4 T cells
5.181115,10.821102,8,Vessel
4.7103467,11.586548,8,Fibroblasts
6.555894,6.118128,9,Myeloid
6.0183344,8.072127,6,Tumor
2.207534,10.027557,3,Vessel
-1.0619198,6.674925,2,Vessel
2.8069065,11.052457,4,other
2.5349627,2.7719738,17,Tumor
6.554718,8.427096,15,Tumor
4.1310105,6.267355,16,CD8 T cells
9.664461,5.9562807,10,Tumor
-0.7959175,6.5553555,2,Vessel
-0.21929075,5.0239463,5,Myeloid
6.2256474,10.9346485,8,Tumor
-1.400601,3.7676792,5,Myeloid
2.3597274,10.27082,4,Tumor
1.1210103,6.7159486,13,Myeloid
2.2467513,2.126133,17,B cells
2.3228557,5.8230267,13,Tumor
4.427253,10.487307,8,Fibroblasts
1.0124129,7.99965,3,Tumor
2.9455254,4.9267187,13,CD4 T cells
0.28005946,9.506044,3,Fibroblasts
1.0058808,8.659803,3,other
1.4554294,5.4215918,13,Vessel
3.1575687,7.717783,16,other
2.9786425,3.4145045,7,CD8 T cells
3.874961,5.1203957,7,CD4 T cells
2.2530878,5.676566,13,CD4 T cells
-1.7965201,6.7571573,2,Vessel
2.1168776,9.701955,4,Fibroblasts
2.1380851,7.620417,6,Fibroblasts
2.5965118,8.368451,16,Fibroblasts
2.9058979,7.717201,6,Fibroblasts
5.27493,8.109376,6,CD4 T cells
9.393159,7.818277,11,Tumor
3.809233,4.6794515,7,CD4 T cells
9.765516,8.062799,11,Tumor
5.207932,9.951762,15,other
4.6772213,9.666965,15,other
4.0424113,7.674252,16,Vessel
3.1001694,3.9357212,7,B cells
3.7436266,5.6339693,16,CD4 T cells
-0.8998959,4.19526,5,CD4 T cells
3.4134161,8.672365,16,Fibroblasts
-0.88417995,8.320521,12,Vessel
5.811542,9.262752,15,Tumor
3.8844101,10.385928,4,Fibroblasts
9.396679,6.006812,10,Tumor
1.3729515,6.0284815,13,CD4 T cells
9.161878,8.189716,11,Tumor
6.6598883,4.903135,7,Tumor
-0.5631961,6.9936337,2,Vessel
1.8899827,5.3317738,9,Fibroblasts
7.246525,9.029261,15,Tumor
7.1564054,8.909178,15,Tumor
-1.0838345,4.9063663,5,Vessel
0.23807886,4.650201,14,Myeloid
0.9597398,3.8684518,0,Vessel
3.7815757,3.8224561,7,CD4 T cells
1.3597132,4.765949,9,Vessel
7.1629987,10.561902,10,Tumor
-1.5069916,7.688228,12,Vessel
5.0034823,8.526854,15,Tumor
4.7313733,7.843808,6,Vessel
4.2702703,6.3631454,16,CD8 T cells
3.0164669,8.336958,6,Fibroblasts
-0.3274896,5.912953,14,Myeloid
6.006658,6.8300314,13,Tumor
6.452052,8.8077965,15,Tumor
4.1276603,6.3569636,3,CD8 T cells
8.506847,6.788009,10,Tumor
3.2869945,8.0872755,6,Fibroblasts
7.1097536,5.50792,1,CD8 T cells
2.420412,6.3210335,13,B cells
9.580985,5.1333523,10,Tumor
4.0686674,4.083617,7,CD4 T cells
2.4570808,4.2701645,0,Myeloid
1.9433016,9.093764,3,Fibroblasts
3.8964882,5.0642467,7,Tumor
3.573083,5.1995497,7,Tumor
0.21226425,8.627075,3,other
6.812893,9.127091,11,Tumor
1.1235349,3.5210922,0,Vessel
6.680103,8.531903,19,Tumor
2.9265616,5.572611,13,CD4 T cells
7.6212354,9.100953,19,Tumor
2.899608,4.5982046,7,CD4 T cells
6.998072,10.539076,19,Tumor
2.4908502,2.4678023,17,CD4 T cells
0.9249396,5.01941,0,Vessel
7.472309,8.827904,19,Tumor
3.9262981,6.1564307,16,Fibroblasts
3.656954,3.260609,7,CD4 T cells
7.869296,8.067131,19,Tumor
8.401036,8.709215,11,Tumor
0.8498028,3.0609415,9,Tumor
8.688056,5.8913984,10,Tumor
8.676326,8.476155,11,Tumor
0.93135035,5.9070544,13,Vessel
4.0314636,5.02413,7,CD4 T cells
1.5522047,8.795105,6,Vessel
8.948986,8.695098,19,Tumor
6.092143,6.837288,11,Myeloid
9.418729,6.276749,10,Tumor
9.425073,7.782261,11,Tumor
8.6947775,8.841328,11,Tumor
3.114067,8.695455,6,other
1.3520865,7.6217856,11,Vessel
4.2877536,8.682627,6,other
1.1688225,6.1432977,13,Myeloid
7.955841,9.62567,11,Tumor
4.4001474,5.2908816,7,CD8 T cells
1.1486746,8.888611,6,Vessel
4.6846333,10.700596,8,Vessel
3.805872,7.338593,16,CD8 T cells
-1.4102006,6.3054423,2,CD8 T cells
3.2768953,7.534967,16,Fibroblasts
2.787034,3.2812614,17,CD8 T cells
5.806899,11.048989,18,CD4 T cells
1.6387918,3.0542798,0,CD4 T cells
0.5615657,9.1768875,6,Myeloid
0.66732377,5.4409227,0,Vessel
1.3249874,4.9815426,0,Myeloid
2.4791865,5.4615917,13,CD4 T cells
3.6482286,3.282672,7,CD8 T cells
6.849444,8.316705,15,Tumor
9.482572,7.363285,11,Tumor
4.020752,9.149668,6,Vessel
9.44532,7.2564645,10,Tumor
1.4074311,1.708589,17,Myeloid
7.985131,8.339918,19,Tumor
4.0214086,6.1871834,16,CD8 T cells
7.887507,7.9600973,19,Tumor
1.9384365,10.59611,4,Fibroblasts
6.0483856,8.416986,19,Tumor
4.239941,9.190729,6,other
2.6319513,7.36083,16,Myeloid
1.9482851,4.990556,0,CD4 T cells
3.12533,6.982574,13,other
0.7310898,5.049497,0,Vessel
3.0785003,2.070304,17,CD8 T cells
8.632282,8.468685,19,Tumor
6.6382704,8.62874,19,Tumor
2.7424185,10.221531,4,Fibroblasts
6.933341,9.508247,19,Tumor
4.6936483,4.5236707,7,CD8 T cells
7.1118364,5.2195034,11,CD8 T cells
2.8092482,9.680855,4,B cells
10.41511,6.5350165,10,Tumor
-0.7955385,8.096957,12,Vessel
9.738201,6.2860174,10,Tumor
3.144732,5.17535,7,B cells
1.908341,6.9846635,13,B cells
6.3427014,6.8496737,11,Tumor
2.3813744,8.621999,4,CD4 T cells
3.6802883,3.3425796,7,CD8 T cells
2.997542,5.9976997,13,CD4 T cells
3.289131,5.0127482,7,CD8 T cells
2.3234406,11.021174,4,Fibroblasts
9.214018,5.30642,10,Tumor
6.2309957,6.760695,13,Tumor
-0.7485131,8.035945,12,Vessel
-1.253671,5.9632554,14,Vessel
3.4523845,8.211306,6,other
-0.89531434,8.617774,12,Vessel
0.6946378,4.8338833,7,Myeloid
9.594176,5.8642488,10,Tumor
1.993631,7.7420106,6,Fibroblasts
3.3180366,4.720343,7,CD8 T cells
-2.097876,7.3725247,12,Vessel
2.3269172,7.030294,6,Fibroblasts
8.530923,4.9330792,10,Tumor
3.827891,9.095645,15,Fibroblasts
7.845025,6.5493646,1,Tumor
1.7583289,10.123862,3,Tumor
3.787766,4.827996,7,other
2.3107452,1.4792606,17,CD8 T cells
7.919551,8.255747,19,Tumor
1.2437449,3.2096987,9,CD4 T cells
-0.40656528,6.877276,2,Vessel
3.3553782,7.3877807,16,Fibroblasts
4.2966366,8.52536,6,Fibroblasts
-0.77098763,6.1922145,2,Vessel
2.9671152,1.966897,17,CD8 T cells
1.6526437,6.421577,13,B cells
2.7555833,11.171413,4,Fibroblasts
-0.96095735,7.7371573,2,Vessel
7.483455,5.927892,1,Tumor
2.5124342,9.089848,4,Fibroblasts
0.9418348,9.730193,3,Tumor
3.585534,8.6663685,16,other
2.8173459,3.5395339,7,CD4 T cells
3.0635424,2.8288026,17,CD8 T cells
-0.118291825,6.694522,2,Myeloid
-0.7816596,3.4924245,5,Myeloid
4.4439616,8.037151,6,Vessel
0.60722727,7.320274,3,Vessel
0.43314955,6.3063474,14,CD4 T cells
1.8645387,7.346999,13,Fibroblasts
4.578897,8.229118,15,Vessel
1.6703371,7.486231,13,Myeloid
6.3171306,11.761154,8,Tumor
3.5376832,3.602734,7,CD8 T cells
1.8945082,8.844554,3,other
-1.6483083,8.140472,12,Vessel
1.9312876,8.229534,3,Fibroblasts
3.0281754,4.437949,7,CD8 T cells
0.035496898,4.817837,5,Myeloid
1.7214355,8.496821,3,Vessel
3.6214316,5.4406524,7,Myeloid
9.216346,5.786554,1,Tumor
6.5089507,9.644674,15,Tumor
0.46327534,9.4280615,8,Fibroblasts
1.9037962,3.4160006,0,Myeloid
3.1963,4.2003317,7,CD4 T cells
2.3823528,2.0026736,17,B cells
2.211179,8.798282,4,Myeloid
2.6274223,7.0029116,13,other
0.049997907,6.2273526,13,CD4 T cells
1.0052509,6.138107,14,Myeloid
2.144648,4.922465,9,Myeloid
9.361018,7.1698813,10,Tumor
3.0361211,10.797202,4,Fibroblasts
2.864614,8.679287,6,Fibroblasts
0.9466506,7.494798,13,Myeloid
1.4949099,2.7863786,9,CD8 T cells
-1.2547082,8.471451,12,Vessel
